Progress(25) at 2026-03-27 05:24:52: 4,249,573,387 states generated (6,015,239 s/min), 587,997,117 distinct states found (696,941 ds/min), 265,462,812 states left on queue.
Progress(25) at 2026-03-27 05:25:52: 4,255,386,006 states generated (5,812,619 s/min), 588,651,865 distinct states found (654,748 ds/min), 265,701,547 states left on queue.
Progress(25) at 2026-03-27 05:26:52: 4,261,372,001 states generated (5,985,995 s/min), 589,349,772 distinct states found (697,907 ds/min), 265,948,178 states left on queue.
Progress(25) at 2026-03-27 05:27:52: 4,267,385,998 states generated (6,013,997 s/min), 590,028,828 distinct states found (679,056 ds/min), 266,179,126 states left on queue.
Progress(25) at 2026-03-27 05:28:52: 4,273,525,005 states generated (6,139,007 s/min), 590,748,167 distinct states found (719,339 ds/min), 266,435,853 states left on queue.
Progress(25) at 2026-03-27 05:29:52: 4,278,593,006 states generated (5,068,001 s/min), 591,366,971 distinct states found (618,804 ds/min), 266,677,158 states left on queue.
Progress(25) at 2026-03-27 05:30:52: 4,284,389,476 states generated (5,796,470 s/min), 592,027,833 distinct states found (660,862 ds/min), 266,901,404 states left on queue.
Progress(25) at 2026-03-27 05:31:52: 4,289,925,618 states generated (5,536,142 s/min), 592,845,651 distinct states found (817,818 ds/min), 267,294,611 states left on queue.
Progress(25) at 2026-03-27 05:32:52: 4,296,007,333 states generated (6,081,715 s/min), 593,576,868 distinct states found (731,217 ds/min), 267,572,403 states left on queue.
Progress(25) at 2026-03-27 05:33:52: 4,301,852,338 states generated (5,845,005 s/min), 594,219,726 distinct states found (642,858 ds/min), 267,788,293 states left on queue.
Progress(25) at 2026-03-27 05:34:52: 4,307,762,863 states generated (5,910,525 s/min), 594,849,250 distinct states found (629,524 ds/min), 267,969,152 states left on queue.
Progress(25) at 2026-03-27 05:35:52: 4,313,700,332 states generated (5,937,469 s/min), 595,609,309 distinct states found (760,059 ds/min), 268,293,556 states left on queue.
Progress(25) at 2026-03-27 05:36:52: 4,319,771,538 states generated (6,071,206 s/min), 596,317,188 distinct states found (707,879 ds/min), 268,559,414 states left on queue.
Progress(25) at 2026-03-27 05:37:52: 4,325,433,574 states generated (5,662,036 s/min), 597,164,464 distinct states found (847,276 ds/min), 268,963,944 states left on queue.
Progress(25) at 2026-03-27 05:38:52: 4,331,105,595 states generated (5,672,021 s/min), 597,894,612 distinct states found (730,148 ds/min), 269,256,589 states left on queue.
Progress(25) at 2026-03-27 05:39:52: 4,336,200,137 states generated (5,094,542 s/min), 598,564,666 distinct states found (670,054 ds/min), 269,535,803 states left on queue.
Progress(25) at 2026-03-27 05:40:52: 4,339,855,098 states generated (3,654,961 s/min), 599,028,087 distinct states found (463,421 ds/min), 269,721,077 states left on queue.
Progress(25) at 2026-03-27 05:41:52: 4,342,845,394 states generated (2,990,296 s/min), 599,463,575 distinct states found (435,488 ds/min), 269,905,262 states left on queue.
Progress(25) at 2026-03-27 05:42:52: 4,344,519,961 states generated (1,674,567 s/min), 599,719,498 distinct states found (255,923 ds/min), 270,019,432 states left on queue.
Progress(25) at 2026-03-27 05:43:52: 4,347,517,339 states generated (2,997,378 s/min), 600,164,744 distinct states found (445,246 ds/min), 270,228,730 states left on queue.
Progress(25) at 2026-03-27 05:44:52: 4,353,194,111 states generated (5,676,772 s/min), 600,943,273 distinct states found (778,529 ds/min), 270,567,541 states left on queue.
Progress(25) at 2026-03-27 05:45:52: 4,356,331,662 states generated (3,137,551 s/min), 601,366,091 distinct states found (422,818 ds/min), 270,750,762 states left on queue.
Progress(25) at 2026-03-27 05:46:52: 4,357,503,024 states generated (1,171,362 s/min), 601,521,732 distinct states found (155,641 ds/min), 270,818,061 states left on queue.
Progress(25) at 2026-03-27 05:47:52: 4,358,353,012 states generated (849,988 s/min), 601,669,193 distinct states found (147,461 ds/min), 270,889,058 states left on queue.
Progress(25) at 2026-03-27 05:48:52: 4,359,125,397 states generated (772,385 s/min), 601,792,072 distinct states found (122,879 ds/min), 270,940,958 states left on queue.
Progress(25) at 2026-03-27 05:49:52: 4,359,591,673 states generated (466,276 s/min), 601,882,185 distinct states found (90,113 ds/min), 270,986,300 states left on queue.
Progress(25) at 2026-03-27 05:50:52: 4,360,296,887 states generated (705,214 s/min), 601,996,873 distinct states found (114,688 ds/min), 271,044,965 states left on queue.
Progress(25) at 2026-03-27 05:51:52: 4,362,267,391 states generated (1,970,504 s/min), 602,296,187 distinct states found (299,314 ds/min), 271,184,985 states left on queue.
Progress(25) at 2026-03-27 05:52:52: 4,367,313,459 states generated (5,046,068 s/min), 603,003,540 distinct states found (707,353 ds/min), 271,500,361 states left on queue.
Progress(25) at 2026-03-27 05:53:52: 4,372,539,133 states generated (5,225,674 s/min), 603,815,590 distinct states found (812,050 ds/min), 271,886,769 states left on queue.
Progress(25) at 2026-03-27 05:54:52: 4,377,280,785 states generated (4,741,652 s/min), 604,560,970 distinct states found (745,380 ds/min), 272,229,203 states left on queue.
Progress(25) at 2026-03-27 05:55:52: 4,382,459,465 states generated (5,178,680 s/min), 605,337,717 distinct states found (776,747 ds/min), 272,601,547 states left on queue.
Progress(25) at 2026-03-27 05:56:52: 4,387,681,604 states generated (5,222,139 s/min), 606,157,609 distinct states found (819,892 ds/min), 272,993,668 states left on queue.
Progress(25) at 2026-03-27 05:57:52: 4,392,872,743 states generated (5,191,139 s/min), 606,967,596 distinct states found (809,987 ds/min), 273,377,694 states left on queue.
Progress(25) at 2026-03-27 05:58:52: 4,398,365,608 states generated (5,492,865 s/min), 607,720,619 distinct states found (753,023 ds/min), 273,721,436 states left on queue.
Progress(25) at 2026-03-27 05:59:52: 4,403,969,373 states generated (5,603,765 s/min), 608,467,961 distinct states found (747,342 ds/min), 274,049,980 states left on queue.
Progress(25) at 2026-03-27 06:00:52: 4,409,628,032 states generated (5,658,659 s/min), 609,219,116 distinct states found (751,155 ds/min), 274,381,341 states left on queue.
Progress(25) at 2026-03-27 06:01:52: 4,415,339,597 states generated (5,711,565 s/min), 609,916,619 distinct states found (697,503 ds/min), 274,659,810 states left on queue.
Progress(25) at 2026-03-27 06:02:52: 4,421,046,916 states generated (5,707,319 s/min), 610,571,937 distinct states found (655,318 ds/min), 274,910,777 states left on queue.
Progress(25) at 2026-03-27 06:03:52: 4,425,865,478 states generated (4,818,562 s/min), 611,295,135 distinct states found (723,198 ds/min), 275,268,124 states left on queue.
Progress(25) at 2026-03-27 06:04:52: 4,431,802,947 states generated (5,937,469 s/min), 612,036,343 distinct states found (741,208 ds/min), 275,592,082 states left on queue.
Progress(25) at 2026-03-27 06:05:52: 4,437,670,238 states generated (5,867,291 s/min), 612,795,823 distinct states found (759,480 ds/min), 275,942,099 states left on queue.
Progress(25) at 2026-03-27 06:06:52: 4,443,163,352 states generated (5,493,114 s/min), 613,564,165 distinct states found (768,342 ds/min), 276,317,610 states left on queue.
Progress(25) at 2026-03-27 06:07:52: 4,448,736,951 states generated (5,573,599 s/min), 614,292,907 distinct states found (728,742 ds/min), 276,636,998 states left on queue.
Progress(25) at 2026-03-27 06:08:52: 4,454,550,875 states generated (5,813,924 s/min), 614,975,924 distinct states found (683,017 ds/min), 276,916,470 states left on queue.
Progress(25) at 2026-03-27 06:09:52: 4,460,589,245 states generated (6,038,370 s/min), 615,597,410 distinct states found (621,486 ds/min), 277,135,466 states left on queue.
Progress(25) at 2026-03-27 06:10:52: 4,466,385,267 states generated (5,796,022 s/min), 616,245,695 distinct states found (648,285 ds/min), 277,372,507 states left on queue.
Progress(25) at 2026-03-27 06:11:52: 4,471,866,876 states generated (5,481,609 s/min), 616,834,738 distinct states found (589,043 ds/min), 277,567,273 states left on queue.
Progress(25) at 2026-03-27 06:12:52: 4,477,454,713 states generated (5,587,837 s/min), 617,539,217 distinct states found (704,479 ds/min), 277,865,490 states left on queue.
Progress(25) at 2026-03-27 06:13:52: 4,482,869,749 states generated (5,415,036 s/min), 618,265,681 distinct states found (726,464 ds/min), 278,205,806 states left on queue.
Progress(25) at 2026-03-27 06:14:52: 4,488,569,368 states generated (5,699,619 s/min), 618,954,965 distinct states found (689,284 ds/min), 278,493,286 states left on queue.
Progress(25) at 2026-03-27 06:15:52: 4,494,169,516 states generated (5,600,148 s/min), 619,562,504 distinct states found (607,539 ds/min), 278,707,244 states left on queue.
Progress(25) at 2026-03-27 06:16:52: 4,499,720,862 states generated (5,551,346 s/min), 620,149,239 distinct states found (586,735 ds/min), 278,900,316 states left on queue.
Progress(25) at 2026-03-27 06:17:52: 4,505,287,854 states generated (5,566,992 s/min), 620,823,361 distinct states found (674,122 ds/min), 279,148,371 states left on queue.
Progress(25) at 2026-03-27 06:18:52: 4,510,589,556 states generated (5,301,702 s/min), 621,663,606 distinct states found (840,245 ds/min), 279,547,314 states left on queue.
Progress(25) at 2026-03-27 06:19:52: 4,516,352,335 states generated (5,762,779 s/min), 622,462,453 distinct states found (798,847 ds/min), 279,881,129 states left on queue.
Progress(25) at 2026-03-27 06:20:52: 4,521,420,240 states generated (5,067,905 s/min), 623,269,443 distinct states found (806,990 ds/min), 280,252,019 states left on queue.
Progress(25) at 2026-03-27 06:21:52: 4,526,443,041 states generated (5,022,801 s/min), 624,048,536 distinct states found (779,093 ds/min), 280,637,278 states left on queue.
Progress(25) at 2026-03-27 06:22:52: 4,531,313,936 states generated (4,870,895 s/min), 624,693,884 distinct states found (645,348 ds/min), 280,886,256 states left on queue.
Progress(25) at 2026-03-27 06:23:52: 4,536,492,040 states generated (5,178,104 s/min), 625,402,504 distinct states found (708,620 ds/min), 281,180,607 states left on queue.
Progress(25) at 2026-03-27 06:24:52: 4,541,779,205 states generated (5,287,165 s/min), 626,220,642 distinct states found (818,138 ds/min), 281,588,334 states left on queue.
Progress(25) at 2026-03-27 06:25:52: 4,547,279,626 states generated (5,500,421 s/min), 626,978,203 distinct states found (757,561 ds/min), 281,927,188 states left on queue.
Progress(25) at 2026-03-27 06:26:52: 4,552,643,360 states generated (5,363,734 s/min), 627,621,158 distinct states found (642,955 ds/min), 282,164,873 states left on queue.
Progress(25) at 2026-03-27 06:27:52: 4,557,934,135 states generated (5,290,775 s/min), 628,287,528 distinct states found (666,370 ds/min), 282,424,062 states left on queue.
Progress(25) at 2026-03-27 06:28:52: 4,563,348,973 states generated (5,414,838 s/min), 629,056,641 distinct states found (769,113 ds/min), 282,778,140 states left on queue.
Progress(25) at 2026-03-27 06:29:52: 4,569,043,370 states generated (5,694,397 s/min), 629,793,239 distinct states found (736,598 ds/min), 283,080,126 states left on queue.
Progress(25) at 2026-03-27 06:30:52: 4,574,959,586 states generated (5,916,216 s/min), 630,458,352 distinct states found (665,113 ds/min), 283,322,634 states left on queue.
Progress(25) at 2026-03-27 06:31:52: 4,580,578,942 states generated (5,619,356 s/min), 631,071,048 distinct states found (612,696 ds/min), 283,518,868 states left on queue.
Progress(25) at 2026-03-27 06:32:52: 4,585,951,855 states generated (5,372,913 s/min), 631,738,470 distinct states found (667,422 ds/min), 283,767,599 states left on queue.
Progress(25) at 2026-03-27 06:33:52: 4,591,480,952 states generated (5,529,097 s/min), 632,394,838 distinct states found (656,368 ds/min), 284,006,512 states left on queue.
Progress(25) at 2026-03-27 06:34:52: 4,597,136,790 states generated (5,655,838 s/min), 633,164,700 distinct states found (769,862 ds/min), 284,323,245 states left on queue.
Progress(25) at 2026-03-27 06:35:52: 4,602,785,869 states generated (5,649,079 s/min), 633,827,490 distinct states found (662,790 ds/min), 284,549,285 states left on queue.
Progress(25) at 2026-03-27 06:36:52: 4,608,334,360 states generated (5,548,491 s/min), 634,459,634 distinct states found (632,144 ds/min), 284,729,164 states left on queue.
Progress(25) at 2026-03-27 06:37:52: 4,613,422,598 states generated (5,088,238 s/min), 635,142,283 distinct states found (682,649 ds/min), 285,018,658 states left on queue.
Progress(25) at 2026-03-27 06:38:52: 4,618,629,475 states generated (5,206,877 s/min), 635,864,949 distinct states found (722,666 ds/min), 285,332,653 states left on queue.
Progress(25) at 2026-03-27 06:39:52: 4,623,498,115 states generated (4,868,640 s/min), 636,619,611 distinct states found (754,662 ds/min), 285,678,774 states left on queue.
Progress(25) at 2026-03-27 06:40:52: 4,628,579,757 states generated (5,081,642 s/min), 637,387,588 distinct states found (767,977 ds/min), 286,024,446 states left on queue.
Progress(25) at 2026-03-27 06:41:52: 4,633,978,355 states generated (5,398,598 s/min), 638,006,519 distinct states found (618,931 ds/min), 286,237,611 states left on queue.
Progress(25) at 2026-03-27 06:42:52: 4,639,065,620 states generated (5,087,265 s/min), 638,752,788 distinct states found (746,269 ds/min), 286,549,140 states left on queue.
Progress(25) at 2026-03-27 06:43:52: 4,644,022,171 states generated (4,956,551 s/min), 639,513,169 distinct states found (760,381 ds/min), 286,892,319 states left on queue.
Progress(25) at 2026-03-27 06:44:52: 4,649,100,312 states generated (5,078,141 s/min), 640,338,486 distinct states found (825,317 ds/min), 287,294,957 states left on queue.
Progress(25) at 2026-03-27 06:45:52: 4,654,001,321 states generated (4,901,009 s/min), 641,135,140 distinct states found (796,654 ds/min), 287,664,434 states left on queue.
Progress(25) at 2026-03-27 06:46:52: 4,659,230,460 states generated (5,229,139 s/min), 641,826,529 distinct states found (691,389 ds/min), 287,930,000 states left on queue.
Progress(25) at 2026-03-27 06:47:52: 4,664,343,437 states generated (5,112,977 s/min), 642,503,970 distinct states found (677,441 ds/min), 288,190,998 states left on queue.
Progress(25) at 2026-03-27 06:48:52: 4,669,239,633 states generated (4,896,196 s/min), 643,240,190 distinct states found (736,220 ds/min), 288,507,571 states left on queue.
Progress(25) at 2026-03-27 06:49:52: 4,674,473,045 states generated (5,233,412 s/min), 643,991,760 distinct states found (751,570 ds/min), 288,866,709 states left on queue.
Progress(25) at 2026-03-27 06:50:52: 4,679,512,518 states generated (5,039,473 s/min), 644,736,377 distinct states found (744,617 ds/min), 289,222,141 states left on queue.
Progress(25) at 2026-03-27 06:51:52: 4,684,745,227 states generated (5,232,709 s/min), 645,421,157 distinct states found (684,780 ds/min), 289,505,017 states left on queue.
Progress(25) at 2026-03-27 06:52:52: 4,690,173,810 states generated (5,428,583 s/min), 646,053,069 distinct states found (631,912 ds/min), 289,728,233 states left on queue.
Progress(25) at 2026-03-27 06:53:52: 4,695,118,169 states generated (4,944,359 s/min), 646,745,333 distinct states found (692,264 ds/min), 290,002,238 states left on queue.
Progress(25) at 2026-03-27 06:54:52: 4,700,216,314 states generated (5,098,145 s/min), 647,463,513 distinct states found (718,180 ds/min), 290,317,969 states left on queue.
Progress(25) at 2026-03-27 06:55:52: 4,705,793,209 states generated (5,576,895 s/min), 648,170,876 distinct states found (707,363 ds/min), 290,627,814 states left on queue.
Progress(25) at 2026-03-27 06:56:52: 4,711,248,164 states generated (5,454,955 s/min), 648,803,751 distinct states found (632,875 ds/min), 290,864,338 states left on queue.
Progress(25) at 2026-03-27 06:57:52: 4,716,530,166 states generated (5,282,002 s/min), 649,508,239 distinct states found (704,488 ds/min), 291,157,456 states left on queue.
Progress(25) at 2026-03-27 06:58:52: 4,721,830,626 states generated (5,300,460 s/min), 650,277,768 distinct states found (769,529 ds/min), 291,528,667 states left on queue.
Progress(25) at 2026-03-27 06:59:52: 4,726,996,594 states generated (5,165,968 s/min), 650,966,507 distinct states found (688,739 ds/min), 291,811,954 states left on queue.
Progress(25) at 2026-03-27 07:00:52: 4,732,095,458 states generated (5,098,864 s/min), 651,818,412 distinct states found (851,905 ds/min), 292,258,626 states left on queue.
Progress(25) at 2026-03-27 07:01:52: 4,737,693,896 states generated (5,598,438 s/min), 652,769,540 distinct states found (951,128 ds/min), 292,773,289 states left on queue.
Progress(25) at 2026-03-27 07:02:52: 4,743,182,583 states generated (5,488,687 s/min), 653,648,498 distinct states found (878,958 ds/min), 293,239,444 states left on queue.
Progress(25) at 2026-03-27 07:03:52: 4,748,773,766 states generated (5,591,183 s/min), 654,617,756 distinct states found (969,258 ds/min), 293,778,872 states left on queue.
Progress(25) at 2026-03-27 07:04:52: 4,754,632,038 states generated (5,858,272 s/min), 655,434,256 distinct states found (816,500 ds/min), 294,178,031 states left on queue.
Progress(25) at 2026-03-27 07:05:52: 4,760,535,442 states generated (5,903,404 s/min), 656,288,410 distinct states found (854,154 ds/min), 294,597,875 states left on queue.
Progress(25) at 2026-03-27 07:06:52: 4,766,542,053 states generated (6,006,611 s/min), 657,116,375 distinct states found (827,965 ds/min), 295,002,289 states left on queue.
Progress(25) at 2026-03-27 07:07:52: 4,772,289,391 states generated (5,747,338 s/min), 657,840,621 distinct states found (724,246 ds/min), 295,324,282 states left on queue.
Progress(25) at 2026-03-27 07:08:52: 4,778,105,249 states generated (5,815,858 s/min), 658,593,368 distinct states found (752,747 ds/min), 295,659,326 states left on queue.
Progress(25) at 2026-03-27 07:09:52: 4,784,179,785 states generated (6,074,536 s/min), 659,311,948 distinct states found (718,580 ds/min), 295,956,082 states left on queue.
Progress(25) at 2026-03-27 07:10:52: 4,790,133,103 states generated (5,953,318 s/min), 660,006,876 distinct states found (694,928 ds/min), 296,241,231 states left on queue.
Progress(25) at 2026-03-27 07:11:52: 4,795,834,113 states generated (5,701,010 s/min), 660,685,415 distinct states found (678,539 ds/min), 296,523,656 states left on queue.
Progress(25) at 2026-03-27 07:12:52: 4,801,206,582 states generated (5,372,469 s/min), 661,420,498 distinct states found (735,083 ds/min), 296,873,341 states left on queue.
Progress(25) at 2026-03-27 07:13:52: 4,806,794,514 states generated (5,587,932 s/min), 662,087,140 distinct states found (666,642 ds/min), 297,155,871 states left on queue.
Progress(25) at 2026-03-27 07:14:52: 4,812,191,653 states generated (5,397,139 s/min), 662,742,222 distinct states found (655,082 ds/min), 297,421,223 states left on queue.
Progress(25) at 2026-03-27 07:15:52: 4,817,548,051 states generated (5,356,398 s/min), 663,364,156 distinct states found (621,934 ds/min), 297,654,560 states left on queue.
Progress(25) at 2026-03-27 07:16:52: 4,822,900,752 states generated (5,352,701 s/min), 664,001,106 distinct states found (636,950 ds/min), 297,904,383 states left on queue.
Progress(25) at 2026-03-27 07:17:52: 4,827,897,822 states generated (4,997,070 s/min), 664,755,062 distinct states found (753,956 ds/min), 298,242,110 states left on queue.
Progress(25) at 2026-03-27 07:18:52: 4,833,093,602 states generated (5,195,780 s/min), 665,547,201 distinct states found (792,139 ds/min), 298,605,466 states left on queue.
Progress(25) at 2026-03-27 07:19:52: 4,838,929,479 states generated (5,835,877 s/min), 666,346,006 distinct states found (798,805 ds/min), 298,976,743 states left on queue.
Progress(25) at 2026-03-27 07:20:52: 4,844,799,842 states generated (5,870,363 s/min), 667,148,402 distinct states found (802,396 ds/min), 299,355,306 states left on queue.
Progress(25) at 2026-03-27 07:21:52: 4,850,433,342 states generated (5,633,500 s/min), 667,909,597 distinct states found (761,195 ds/min), 299,719,051 states left on queue.
Progress(25) at 2026-03-27 07:22:52: 4,856,212,721 states generated (5,779,379 s/min), 668,590,772 distinct states found (681,175 ds/min), 300,009,528 states left on queue.
Progress(25) at 2026-03-27 07:23:52: 4,861,693,071 states generated (5,480,350 s/min), 669,279,212 distinct states found (688,440 ds/min), 300,311,545 states left on queue.
Progress(25) at 2026-03-27 07:24:52: 4,867,188,032 states generated (5,494,961 s/min), 669,907,665 distinct states found (628,453 ds/min), 300,551,663 states left on queue.
Progress(25) at 2026-03-27 07:25:52: 4,872,676,815 states generated (5,488,783 s/min), 670,520,244 distinct states found (612,579 ds/min), 300,774,126 states left on queue.
Progress(25) at 2026-03-27 07:26:52: 4,877,897,537 states generated (5,220,722 s/min), 671,182,092 distinct states found (661,848 ds/min), 301,037,864 states left on queue.
Progress(25) at 2026-03-27 07:27:52: 4,882,721,221 states generated (4,823,684 s/min), 671,827,814 distinct states found (645,722 ds/min), 301,314,520 states left on queue.
Progress(25) at 2026-03-27 07:28:52: 4,887,751,377 states generated (5,030,156 s/min), 672,405,288 distinct states found (577,474 ds/min), 301,518,164 states left on queue.
Progress(25) at 2026-03-27 07:29:52: 4,892,326,993 states generated (4,575,616 s/min), 673,196,275 distinct states found (790,987 ds/min), 301,896,709 states left on queue.
Progress(25) at 2026-03-27 07:30:52: 4,897,296,854 states generated (4,969,861 s/min), 673,904,307 distinct states found (708,032 ds/min), 302,224,907 states left on queue.
Progress(25) at 2026-03-27 07:31:52: 4,902,221,099 states generated (4,924,245 s/min), 674,622,063 distinct states found (717,756 ds/min), 302,557,990 states left on queue.
Progress(25) at 2026-03-27 07:32:52: 4,907,074,995 states generated (4,853,896 s/min), 675,336,249 distinct states found (714,186 ds/min), 302,893,485 states left on queue.
Progress(25) at 2026-03-27 07:33:52: 4,911,792,386 states generated (4,717,391 s/min), 676,078,221 distinct states found (741,972 ds/min), 303,245,735 states left on queue.
Progress(25) at 2026-03-27 07:34:52: 4,916,844,102 states generated (5,051,716 s/min), 676,854,778 distinct states found (776,557 ds/min), 303,624,637 states left on queue.
Progress(25) at 2026-03-27 07:35:52: 4,922,483,345 states generated (5,639,243 s/min), 677,564,613 distinct states found (709,835 ds/min), 303,923,541 states left on queue.
Progress(25) at 2026-03-27 07:36:52: 4,927,860,694 states generated (5,377,349 s/min), 678,211,664 distinct states found (647,051 ds/min), 304,170,126 states left on queue.
Progress(25) at 2026-03-27 07:37:52: 4,933,378,561 states generated (5,517,867 s/min), 678,794,846 distinct states found (583,182 ds/min), 304,342,780 states left on queue.
Progress(25) at 2026-03-27 07:38:52: 4,938,609,516 states generated (5,230,955 s/min), 679,470,641 distinct states found (675,795 ds/min), 304,590,594 states left on queue.
Progress(25) at 2026-03-27 07:39:52: 4,943,803,105 states generated (5,193,589 s/min), 680,232,757 distinct states found (762,116 ds/min), 304,921,629 states left on queue.
Progress(25) at 2026-03-27 07:40:52: 4,948,683,165 states generated (4,880,060 s/min), 681,044,287 distinct states found (811,530 ds/min), 305,310,327 states left on queue.
Progress(25) at 2026-03-27 07:41:52: 4,953,614,084 states generated (4,930,919 s/min), 681,772,717 distinct states found (728,430 ds/min), 305,620,899 states left on queue.
Progress(25) at 2026-03-27 07:42:52: 4,958,459,160 states generated (4,845,076 s/min), 682,508,987 distinct states found (736,270 ds/min), 305,957,669 states left on queue.
Progress(25) at 2026-03-27 07:43:52: 4,963,505,586 states generated (5,046,426 s/min), 683,199,485 distinct states found (690,498 ds/min), 306,243,407 states left on queue.
Progress(25) at 2026-03-27 07:44:52: 4,968,008,639 states generated (4,503,053 s/min), 683,799,502 distinct states found (600,017 ds/min), 306,497,829 states left on queue.
Progress(25) at 2026-03-27 07:45:52: 4,973,026,438 states generated (5,017,799 s/min), 684,488,994 distinct states found (689,492 ds/min), 306,793,395 states left on queue.
Progress(25) at 2026-03-27 07:46:52: 4,977,580,502 states generated (4,554,064 s/min), 685,212,880 distinct states found (723,886 ds/min), 307,133,164 states left on queue.
Progress(25) at 2026-03-27 07:47:53: 4,982,774,109 states generated (5,193,607 s/min), 685,815,842 distinct states found (602,962 ds/min), 307,376,446 states left on queue.
Progress(25) at 2026-03-27 07:48:53: 4,987,486,365 states generated (4,712,256 s/min), 686,603,393 distinct states found (787,551 ds/min), 307,764,187 states left on queue.
Progress(25) at 2026-03-27 07:49:53: 4,992,509,937 states generated (5,023,572 s/min), 687,379,277 distinct states found (775,884 ds/min), 308,135,205 states left on queue.
Progress(25) at 2026-03-27 07:50:53: 4,997,464,936 states generated (4,954,999 s/min), 688,113,170 distinct states found (733,893 ds/min), 308,472,520 states left on queue.
Progress(25) at 2026-03-27 07:51:53: 5,002,714,018 states generated (5,249,082 s/min), 688,886,002 distinct states found (772,832 ds/min), 308,840,784 states left on queue.
Progress(25) at 2026-03-27 07:52:53: 5,007,806,877 states generated (5,092,859 s/min), 689,651,504 distinct states found (765,502 ds/min), 309,191,630 states left on queue.
Progress(25) at 2026-03-27 07:53:53: 5,013,061,165 states generated (5,254,288 s/min), 690,413,511 distinct states found (762,007 ds/min), 309,534,180 states left on queue.
Progress(25) at 2026-03-27 07:54:53: 5,018,931,102 states generated (5,869,937 s/min), 691,215,942 distinct states found (802,431 ds/min), 309,908,140 states left on queue.
Progress(25) at 2026-03-27 07:55:53: 5,024,710,051 states generated (5,778,949 s/min), 692,005,070 distinct states found (789,128 ds/min), 310,281,528 states left on queue.
Progress(25) at 2026-03-27 07:56:53: 5,030,479,931 states generated (5,769,880 s/min), 692,755,864 distinct states found (750,794 ds/min), 310,631,975 states left on queue.
Progress(25) at 2026-03-27 07:57:53: 5,036,167,601 states generated (5,687,670 s/min), 693,469,610 distinct states found (713,746 ds/min), 310,949,502 states left on queue.
Progress(25) at 2026-03-27 07:58:53: 5,041,624,831 states generated (5,457,230 s/min), 694,158,694 distinct states found (689,084 ds/min), 311,247,191 states left on queue.
Progress(25) at 2026-03-27 07:59:53: 5,047,313,486 states generated (5,688,655 s/min), 694,792,038 distinct states found (633,344 ds/min), 311,489,051 states left on queue.
Progress(25) at 2026-03-27 08:00:53: 5,052,973,812 states generated (5,660,326 s/min), 695,381,730 distinct states found (589,692 ds/min), 311,689,107 states left on queue.
Progress(25) at 2026-03-27 08:01:53: 5,058,138,485 states generated (5,164,673 s/min), 695,948,582 distinct states found (566,852 ds/min), 311,889,363 states left on queue.
Progress(25) at 2026-03-27 08:02:53: 5,063,331,271 states generated (5,192,786 s/min), 696,592,587 distinct states found (644,005 ds/min), 312,139,083 states left on queue.
Progress(25) at 2026-03-27 08:03:53: 5,068,688,779 states generated (5,357,508 s/min), 697,331,249 distinct states found (738,662 ds/min), 312,470,693 states left on queue.
Progress(25) at 2026-03-27 08:04:53: 5,074,245,014 states generated (5,556,235 s/min), 697,969,120 distinct states found (637,871 ds/min), 312,706,715 states left on queue.
Progress(25) at 2026-03-27 08:05:53: 5,079,665,476 states generated (5,420,462 s/min), 698,576,429 distinct states found (607,309 ds/min), 312,910,214 states left on queue.
Progress(25) at 2026-03-27 08:06:53: 5,085,196,404 states generated (5,530,928 s/min), 699,316,434 distinct states found (740,005 ds/min), 313,257,818 states left on queue.
Progress(25) at 2026-03-27 08:07:53: 5,090,761,296 states generated (5,564,892 s/min), 699,940,460 distinct states found (624,026 ds/min), 313,500,395 states left on queue.
Progress(25) at 2026-03-27 08:08:53: 5,095,971,370 states generated (5,210,074 s/min), 700,507,489 distinct states found (567,029 ds/min), 313,705,506 states left on queue.
Progress(25) at 2026-03-27 08:09:53: 5,101,118,390 states generated (5,147,020 s/min), 700,985,642 distinct states found (478,153 ds/min), 313,812,574 states left on queue.
Progress(25) at 2026-03-27 08:10:53: 5,106,426,615 states generated (5,308,225 s/min), 701,566,362 distinct states found (580,720 ds/min), 313,994,358 states left on queue.
Progress(25) at 2026-03-27 08:11:53: 5,111,702,426 states generated (5,275,811 s/min), 702,250,482 distinct states found (684,120 ds/min), 314,274,772 states left on queue.
Progress(25) at 2026-03-27 08:12:53: 5,117,257,117 states generated (5,554,691 s/min), 703,148,372 distinct states found (897,890 ds/min), 314,753,997 states left on queue.
Progress(25) at 2026-03-27 08:13:53: 5,122,862,311 states generated (5,605,194 s/min), 703,962,792 distinct states found (814,420 ds/min), 315,156,956 states left on queue.
Progress(25) at 2026-03-27 08:14:53: 5,128,581,299 states generated (5,718,988 s/min), 704,703,960 distinct states found (741,168 ds/min), 315,485,942 states left on queue.
Progress(25) at 2026-03-27 08:15:53: 5,134,418,538 states generated (5,837,239 s/min), 705,439,660 distinct states found (735,700 ds/min), 315,811,176 states left on queue.
Progress(25) at 2026-03-27 08:16:53: 5,140,118,212 states generated (5,699,674 s/min), 706,154,435 distinct states found (714,775 ds/min), 316,120,140 states left on queue.
Progress(25) at 2026-03-27 08:17:53: 5,145,418,513 states generated (5,300,301 s/min), 706,847,856 distinct states found (693,421 ds/min), 316,426,373 states left on queue.
Progress(25) at 2026-03-27 08:18:53: 5,150,999,142 states generated (5,580,629 s/min), 707,512,517 distinct states found (664,661 ds/min), 316,701,305 states left on queue.
